date,product,time,item_sold,total_product_available,new_arrival
2023-04-27,Protein Bars,18:00:00,0,0,0
2023-04-27,Microwave Popcorn,20:00:00,0,0,0
2023-04-27,Notebook,17:00:00,0,0,0
2023-04-27,Ballpoint Pens,12:00:00,0,0,0
2023-04-27,Sticky Notes,15:00:00,0,0,0
2023-04-27,Gift Wrap,16:00:00,0,0,0
2023-04-27,Hand Sanitizer,17:00:00,0,0,0
2023-04-28,Basmati Rice,14:00:00,0,0,0
2023-04-28,Whole Wheat Flour,12:00:00,0,0,0
2023-04-28,Granulated Sugar,16:00:00,0,0,0
2023-04-28,Iodized Salt,16:00:00,0,0,0
2023-04-28,Sunflower Cooking Oil,15:00:00,0,0,0
2023-04-28,Instant Noodles,14:00:00,0,0,0
2023-04-28,Breakfast Cereal,11:00:00,0,0,0
2023-04-28,Peanut Butter,18:00:00,0,0,0
2023-04-28,Green Tea,16:00:00,0,0,0
2023-04-28,Instant Coffee,09:00:00,0,0,0
2023-04-28,Whole Milk,15:00:00,0,0,0
2023-04-28,Orange Juice,14:00:00,0,0,0
2023-04-28,Coca-Cola (Can),20:00:00,0,0,0
2023-04-28,Bottled Water (1L),19:00:00,0,0,0
2023-04-28,Flavored Yogurt,11:00:00,0,0,0
2023-04-28,Toothpaste,20:00:00,0,0,0
2023-04-28,Shampoo,12:00:00,0,0,0
2023-04-28,Bar Soap,19:00:00,12,160,0
2023-04-28,Body Lotion,09:00:00,0,0,0
2023-04-28,Shaving Cream,18:00:00,0,0,0
2023-04-28,Laundry Detergent,17:00:00,0,0,0
2023-04-28,Toilet Paper (Rolls),11:00:00,0,0,0
2023-04-28,Dishwashing Liquid,18:00:00,0,0,0
2023-04-28,Garbage Bags,10:00:00,0,0,0
2023-04-28,Air Freshener,16:00:00,0,0,0
2023-04-28,Diapers (Pack of 20),12:00:00,0,0,0
2023-04-28,Baby Wipes,09:00:00,0,0,0
2023-04-28,Baby Powder,11:00:00,0,0,0
2023-04-28,Baby Cereal,15:00:00,0,0,0
2023-04-28,Formula Milk,14:00:00,0,0,0
2023-04-28,Men's T-shirt,15:00:00,0,0,0
2023-04-28,Women's Jeans,14:00:00,0,0,0
2023-04-28,Kids' Shorts,14:00:00,0,0,0
2023-04-28,Socks (Pack of 3),18:00:00,0,0,0
2023-04-28,Cotton Towels,09:00:00,0,0,0
2023-04-28,AA Batteries (Pack),14:00:00,0,0,0
2023-04-28,USB Charging Cable,13:00:00,0,0,0
2023-04-28,LED Light Bulb,20:00:00,12,39,0
2023-04-28,Bluetooth Earphones,16:00:00,0,0,0
2023-04-28,Power Strip,09:00:00,0,0,0
2023-04-28,Chocolate Cookies,19:00:00,0,0,0
2023-04-28,Salted Chips,11:00:00,0,0,0
2023-04-28,Trail Mix,16:00:00,0,0,0
2023-04-28,Protein Bars,11:00:00,0,0,0
2023-04-28,Microwave Popcorn,20:00:00,0,0,0
2023-04-28,Notebook,16:00:00,0,0,0
2023-04-28,Ballpoint Pens,09:00:00,0,0,0
2023-04-28,Sticky Notes,13:00:00,0,0,0
2023-04-28,Gift Wrap,12:00:00,0,0,0
2023-04-28,Hand Sanitizer,15:00:00,0,0,0
2023-04-29,Basmati Rice,12:00:00,0,0,0
2023-04-29,Whole Wheat Flour,19:00:00,0,0,0
2023-04-29,Granulated Sugar,10:00:00,0,0,0
2023-04-29,Iodized Salt,19:00:00,0,0,0
2023-04-29,Sunflower Cooking Oil,12:00:00,0,0,0
2023-04-29,Instant Noodles,20:00:00,0,0,0
2023-04-29,Breakfast Cereal,13:00:00,0,0,0
2023-04-29,Peanut Butter,09:00:00,0,0,0
2023-04-29,Green Tea,15:00:00,0,0,0
2023-04-29,Instant Coffee,11:00:00,0,0,0
2023-04-29,Whole Milk,12:00:00,0,0,0
2023-04-29,Orange Juice,10:00:00,0,0,0
2023-04-29,Coca-Cola (Can),13:00:00,0,0,0
2023-04-29,Bottled Water (1L),14:00:00,0,0,0
2023-04-29,Flavored Yogurt,15:00:00,0,0,0
2023-04-29,Toothpaste,11:00:00,0,0,0
2023-04-29,Shampoo,18:00:00,0,0,0
2023-04-29,Bar Soap,11:00:00,16,144,0
2023-04-29,Body Lotion,12:00:00,0,0,0
2023-04-29,Shaving Cream,18:00:00,0,0,0
2023-04-29,Laundry Detergent,12:00:00,0,0,0
2023-04-29,Toilet Paper (Rolls),20:00:00,0,0,0
2023-04-29,Dishwashing Liquid,19:00:00,0,0,0
2023-04-29,Garbage Bags,17:00:00,0,0,0
2023-04-29,Air Freshener,19:00:00,0,0,0
2023-04-29,Diapers (Pack of 20),13:00:00,0,0,0
2023-04-29,Baby Wipes,17:00:00,0,0,0
2023-04-29,Baby Powder,15:00:00,0,0,0
2023-04-29,Baby Cereal,16:00:00,0,0,0
2023-04-29,Formula Milk,17:00:00,0,0,0
2023-04-29,Men's T-shirt,09:00:00,0,0,0
2023-04-29,Women's Jeans,15:00:00,0,0,0
2023-04-29,Kids' Shorts,11:00:00,0,0,0
2023-04-29,Socks (Pack of 3),14:00:00,0,0,0
2023-04-29,Cotton Towels,13:00:00,0,0,0
2023-04-29,AA Batteries (Pack),15:00:00,0,0,0
2023-04-29,USB Charging Cable,13:00:00,0,0,0
2023-04-29,LED Light Bulb,20:00:00,18,21,0
2023-04-29,Bluetooth Earphones,19:00:00,0,0,0
2023-04-29,Power Strip,17:00:00,0,0,0
2023-04-29,Chocolate Cookies,09:00:00,0,0,0
2023-04-29,Salted Chips,09:00:00,0,0,0
2023-04-29,Trail Mix,20:00:00,0,0,0
2023-04-29,Protein Bars,13:00:00,0,0,0
2023-04-29,Microwave Popcorn,15:00:00,0,0,0
2023-04-29,Notebook,17:00:00,0,0,0
2023-04-29,Ballpoint Pens,16:00:00,0,0,0
2023-04-29,Sticky Notes,18:00:00,0,0,0
2023-04-29,Gift Wrap,19:00:00,0,0,0
2023-04-29,Hand Sanitizer,11:00:00,0,0,0
2023-04-30,Basmati Rice,12:00:00,0,0,0
2023-04-30,Whole Wheat Flour,19:00:00,0,0,0
2023-04-30,Granulated Sugar,09:00:00,0,0,0
2023-04-30,Iodized Salt,11:00:00,0,0,0
2023-04-30,Sunflower Cooking Oil,18:00:00,0,0,0
2023-04-30,Instant Noodles,20:00:00,0,0,0
2023-04-30,Breakfast Cereal,20:00:00,0,0,0
2023-04-30,Peanut Butter,12:00:00,0,0,0
2023-04-30,Green Tea,12:00:00,0,0,0
2023-04-30,Instant Coffee,14:00:00,0,0,0
2023-04-30,Whole Milk,18:00:00,0,0,0
2023-04-30,Orange Juice,15:00:00,0,0,0
2023-04-30,Coca-Cola (Can),10:00:00,0,0,0
2023-04-30,Bottled Water (1L),18:00:00,0,0,0
2023-04-30,Flavored Yogurt,20:00:00,0,0,0
2023-04-30,Toothpaste,20:00:00,0,0,0
2023-04-30,Shampoo,11:00:00,0,0,0
2023-04-30,Bar Soap,11:00:00,13,131,0
2023-04-30,Body Lotion,11:00:00,0,0,0
2023-04-30,Shaving Cream,16:00:00,0,0,0
2023-04-30,Laundry Detergent,19:00:00,0,0,0
2023-04-30,Toilet Paper (Rolls),14:00:00,0,0,0
2023-04-30,Dishwashing Liquid,10:00:00,0,0,0
2023-04-30,Garbage Bags,11:00:00,0,0,0
2023-04-30,Air Freshener,16:00:00,0,0,0
2023-04-30,Diapers (Pack of 20),19:00:00,0,0,0
2023-04-30,Baby Wipes,17:00:00,0,0,0
2023-04-30,Baby Powder,19:00:00,0,0,0
2023-04-30,Baby Cereal,15:00:00,0,0,0
2023-04-30,Formula Milk,09:00:00,0,0,0
2023-04-30,Men's T-shirt,18:00:00,0,0,0
2023-04-30,Women's Jeans,10:00:00,0,0,0
2023-04-30,Kids' Shorts,17:00:00,0,0,0
2023-04-30,Socks (Pack of 3),11:00:00,0,0,0
2023-04-30,Cotton Towels,10:00:00,0,0,0
2023-04-30,AA Batteries (Pack),11:00:00,0,0,0
2023-04-30,USB Charging Cable,11:00:00,0,0,0
2023-04-30,LED Light Bulb,20:00:00,14,7,0
2023-04-30,Bluetooth Earphones,13:00:00,0,0,0
2023-04-30,Power Strip,11:00:00,0,0,0
2023-04-30,Chocolate Cookies,12:00:00,0,0,0
2023-04-30,Salted Chips,16:00:00,0,0,0
2023-04-30,Trail Mix,09:00:00,0,0,0
2023-04-30,Protein Bars,19:00:00,0,0,0
2023-04-30,Microwave Popcorn,10:00:00,0,0,0
2023-04-30,Notebook,12:00:00,0,0,0
2023-04-30,Ballpoint Pens,10:00:00,0,0,0
2023-04-30,Sticky Notes,17:00:00,0,0,0
2023-04-30,Gift Wrap,09:00:00,0,0,0
2023-04-30,Hand Sanitizer,17:00:00,0,0,0
2023-05-01,Basmati Rice,09:00:00,0,374,374
2023-05-01,Whole Wheat Flour,12:00:00,0,0,0
2023-05-01,Granulated Sugar,13:00:00,0,506,506
2023-05-01,Iodized Salt,14:00:00,0,325,325
2023-05-01,Sunflower Cooking Oil,12:00:00,0,0,0
2023-05-01,Instant Noodles,10:00:00,0,0,0
2023-05-01,Breakfast Cereal,13:00:00,0,565,565
2023-05-01,Peanut Butter,16:00:00,0,0,0
2023-05-01,Green Tea,15:00:00,0,549,549
2023-05-01,Instant Coffee,14:00:00,0,0,0
2023-05-01,Whole Milk,19:00:00,0,0,0
2023-05-01,Orange Juice,16:00:00,0,0,0
2023-05-01,Coca-Cola (Can),10:00:00,0,550,550
2023-05-01,Bottled Water (1L),20:00:00,0,0,0
2023-05-01,Flavored Yogurt,14:00:00,0,465,465
2023-05-01,Toothpaste,14:00:00,0,0,0
2023-05-01,Shampoo,11:00:00,0,0,0
2023-05-01,Bar Soap,11:00:00,14,117,0
2023-05-01,Body Lotion,12:00:00,0,0,0
2023-05-01,Shaving Cream,14:00:00,0,336,336
2023-05-01,Laundry Detergent,20:00:00,0,0,0
2023-05-01,Toilet Paper (Rolls),17:00:00,0,0,0
2023-05-01,Dishwashing Liquid,19:00:00,0,0,0
2023-05-01,Garbage Bags,13:00:00,0,0,0
2023-05-01,Air Freshener,12:00:00,0,0,0
2023-05-01,Diapers (Pack of 20),12:00:00,0,0,0
2023-05-01,Baby Wipes,10:00:00,0,0,0
2023-05-01,Baby Powder,13:00:00,0,0,0
2023-05-01,Baby Cereal,14:00:00,0,0,0
2023-05-01,Formula Milk,17:00:00,0,0,0
2023-05-01,Men's T-shirt,19:00:00,0,0,0
2023-05-01,Women's Jeans,11:00:00,0,418,418
2023-05-01,Kids' Shorts,10:00:00,0,0,0
2023-05-01,Socks (Pack of 3),18:00:00,0,0,0
2023-05-01,Cotton Towels,17:00:00,0,397,397
2023-05-01,AA Batteries (Pack),12:00:00,0,220,220
2023-05-01,USB Charging Cable,19:00:00,0,0,0
2023-05-01,LED Light Bulb,17:00:00,7,468,468
2023-05-01,Bluetooth Earphones,16:00:00,0,0,0
2023-05-01,Power Strip,20:00:00,0,418,418
2023-05-01,Chocolate Cookies,18:00:00,0,0,0
2023-05-01,Salted Chips,19:00:00,0,0,0
2023-05-01,Trail Mix,14:00:00,0,501,501
2023-05-01,Protein Bars,15:00:00,0,201,201
2023-05-01,Microwave Popcorn,18:00:00,0,0,0
2023-05-01,Notebook,11:00:00,0,0,0
2023-05-01,Ballpoint Pens,19:00:00,0,0,0
2023-05-01,Sticky Notes,09:00:00,0,489,489
2023-05-01,Gift Wrap,19:00:00,0,0,0
2023-05-01,Hand Sanitizer,20:00:00,0,0,0
2023-05-02,Basmati Rice,12:00:00,42,332,0
2023-05-02,Whole Wheat Flour,14:00:00,0,0,0
2023-05-02,Granulated Sugar,16:00:00,64,442,0
2023-05-02,Iodized Salt,09:00:00,19,306,0
2023-05-02,Sunflower Cooking Oil,15:00:00,0,0,0
2023-05-02,Instant Noodles,10:00:00,0,0,0
2023-05-02,Breakfast Cereal,13:00:00,20,545,0
2023-05-02,Peanut Butter,17:00:00,0,0,0
2023-05-02,Green Tea,18:00:00,21,528,0
2023-05-02,Instant Coffee,15:00:00,0,0,0
2023-05-02,Whole Milk,10:00:00,0,0,0
2023-05-02,Orange Juice,15:00:00,0,0,0
2023-05-02,Coca-Cola (Can),15:00:00,63,487,0
2023-05-02,Bottled Water (1L),09:00:00,0,0,0
2023-05-02,Flavored Yogurt,18:00:00,53,412,0
2023-05-02,Toothpaste,10:00:00,0,0,0
2023-05-02,Shampoo,14:00:00,0,0,0
2023-05-02,Bar Soap,09:00:00,12,105,0
2023-05-02,Body Lotion,17:00:00,0,0,0
2023-05-02,Shaving Cream,19:00:00,31,305,0
2023-05-02,Laundry Detergent,15:00:00,0,0,0
2023-05-02,Toilet Paper (Rolls),19:00:00,0,0,0
2023-05-02,Dishwashing Liquid,14:00:00,0,0,0
2023-05-02,Garbage Bags,17:00:00,0,0,0
2023-05-02,Air Freshener,19:00:00,0,0,0
2023-05-02,Diapers (Pack of 20),18:00:00,0,0,0
2023-05-02,Baby Wipes,11:00:00,0,0,0
2023-05-02,Baby Powder,15:00:00,0,0,0
2023-05-02,Baby Cereal,15:00:00,0,0,0
2023-05-02,Formula Milk,18:00:00,0,0,0
2023-05-02,Men's T-shirt,11:00:00,0,0,0
2023-05-02,Women's Jeans,14:00:00,24,394,0
2023-05-02,Kids' Shorts,20:00:00,0,0,0
2023-05-02,Socks (Pack of 3),11:00:00,0,0,0
2023-05-02,Cotton Towels,19:00:00,61,336,0
2023-05-02,AA Batteries (Pack),15:00:00,37,183,0
2023-05-02,USB Charging Cable,14:00:00,0,0,0
2023-05-02,LED Light Bulb,15:00:00,15,453,0
2023-05-02,Bluetooth Earphones,18:00:00,0,0,0
2023-05-02,Power Strip,11:00:00,54,364,0
2023-05-02,Chocolate Cookies,20:00:00,0,0,0
2023-05-02,Salted Chips,19:00:00,0,0,0
2023-05-02,Trail Mix,14:00:00,36,465,0
2023-05-02,Protein Bars,18:00:00,21,180,0
2023-05-02,Microwave Popcorn,18:00:00,0,0,0
2023-05-02,Notebook,17:00:00,0,0,0
2023-05-02,Ballpoint Pens,10:00:00,0,0,0
2023-05-02,Sticky Notes,13:00:00,51,438,0
2023-05-02,Gift Wrap,13:00:00,0,0,0
2023-05-02,Hand Sanitizer,18:00:00,0,0,0
2023-05-03,Basmati Rice,16:00:00,44,288,0
2023-05-03,Whole Wheat Flour,09:00:00,0,0,0
2023-05-03,Granulated Sugar,18:00:00,62,380,0
2023-05-03,Iodized Salt,14:00:00,21,285,0
2023-05-03,Sunflower Cooking Oil,09:00:00,0,0,0
2023-05-03,Instant Noodles,20:00:00,0,0,0
2023-05-03,Breakfast Cereal,10:00:00,18,527,0
2023-05-03,Peanut Butter,14:00:00,0,0,0
2023-05-03,Green Tea,16:00:00,20,508,0
2023-05-03,Instant Coffee,18:00:00,0,0,0
2023-05-03,Whole Milk,20:00:00,0,0,0
2023-05-03,Orange Juice,10:00:00,0,0,0
2023-05-03,Coca-Cola (Can),19:00:00,66,421,0
2023-05-03,Bottled Water (1L),15:00:00,0,0,0
2023-05-03,Flavored Yogurt,14:00:00,54,358,0
2023-05-03,Toothpaste,17:00:00,0,0,0
2023-05-03,Shampoo,17:00:00,0,0,0
2023-05-03,Bar Soap,15:00:00,11,94,0
2023-05-03,Body Lotion,10:00:00,0,0,0
2023-05-03,Shaving Cream,10:00:00,35,270,0
2023-05-03,Laundry Detergent,11:00:00,0,0,0
2023-05-03,Toilet Paper (Rolls),16:00:00,0,0,0
2023-05-03,Dishwashing Liquid,19:00:00,0,0,0
2023-05-03,Garbage Bags,11:00:00,0,0,0
2023-05-03,Air Freshener,11:00:00,0,0,0
2023-05-03,Diapers (Pack of 20),10:00:00,0,0,0
2023-05-03,Baby Wipes,11:00:00,0,0,0
2023-05-03,Baby Powder,10:00:00,0,0,0
2023-05-03,Baby Cereal,12:00:00,0,0,0
2023-05-03,Formula Milk,18:00:00,0,0,0
2023-05-03,Men's T-shirt,11:00:00,0,0,0
2023-05-03,Women's Jeans,16:00:00,26,368,0
2023-05-03,Kids' Shorts,14:00:00,0,0,0
2023-05-03,Socks (Pack of 3),13:00:00,0,0,0
2023-05-03,Cotton Towels,10:00:00,60,276,0
2023-05-03,AA Batteries (Pack),10:00:00,36,147,0
2023-05-03,USB Charging Cable,14:00:00,0,0,0
2023-05-03,LED Light Bulb,14:00:00,10,443,0
2023-05-03,Bluetooth Earphones,19:00:00,0,0,0
2023-05-03,Power Strip,19:00:00,55,309,0
2023-05-03,Chocolate Cookies,20:00:00,0,0,0
2023-05-03,Salted Chips,19:00:00,0,0,0
2023-05-03,Trail Mix,13:00:00,37,428,0
2023-05-03,Protein Bars,11:00:00,21,159,0
2023-05-03,Microwave Popcorn,10:00:00,0,0,0
2023-05-03,Notebook,15:00:00,0,0,0
2023-05-03,Ballpoint Pens,12:00:00,0,0,0
2023-05-03,Sticky Notes,18:00:00,56,382,0
2023-05-03,Gift Wrap,18:00:00,0,0,0
2023-05-03,Hand Sanitizer,13:00:00,0,0,0
2023-05-04,Basmati Rice,18:00:00,48,240,0
2023-05-04,Whole Wheat Flour,14:00:00,0,0,0
2023-05-04,Granulated Sugar,12:00:00,63,317,0
2023-05-04,Iodized Salt,12:00:00,22,263,0
2023-05-04,Sunflower Cooking Oil,18:00:00,0,0,0
2023-05-04,Instant Noodles,10:00:00,0,0,0
2023-05-04,Breakfast Cereal,16:00:00,17,510,0
2023-05-04,Peanut Butter,10:00:00,0,0,0
2023-05-04,Green Tea,14:00:00,21,487,0
2023-05-04,Instant Coffee,16:00:00,0,0,0
2023-05-04,Whole Milk,18:00:00,0,0,0
2023-05-04,Orange Juice,18:00:00,0,0,0
2023-05-04,Coca-Cola (Can),11:00:00,61,360,0
2023-05-04,Bottled Water (1L),12:00:00,0,0,0
2023-05-04,Flavored Yogurt,20:00:00,55,303,0
2023-05-04,Toothpaste,16:00:00,0,0,0
2023-05-04,Shampoo,09:00:00,0,0,0
2023-05-04,Bar Soap,15:00:00,15,79,0
2023-05-04,Body Lotion,12:00:00,0,0,0
2023-05-04,Shaving Cream,19:00:00,35,235,0
2023-05-04,Laundry Detergent,15:00:00,0,0,0
2023-05-04,Toilet Paper (Rolls),18:00:00,0,0,0
2023-05-04,Dishwashing Liquid,14:00:00,0,0,0
2023-05-04,Garbage Bags,14:00:00,0,0,0
2023-05-04,Air Freshener,13:00:00,0,0,0
2023-05-04,Diapers (Pack of 20),09:00:00,0,0,0
2023-05-04,Baby Wipes,09:00:00,0,0,0
2023-05-04,Baby Powder,11:00:00,0,0,0
2023-05-04,Baby Cereal,16:00:00,0,0,0
2023-05-04,Formula Milk,16:00:00,0,0,0
2023-05-04,Men's T-shirt,20:00:00,0,0,0
2023-05-04,Women's Jeans,13:00:00,27,341,0
2023-05-04,Kids' Shorts,17:00:00,0,0,0
2023-05-04,Socks (Pack of 3),13:00:00,0,0,0
2023-05-04,Cotton Towels,20:00:00,62,214,0
2023-05-04,AA Batteries (Pack),15:00:00,37,110,0
2023-05-04,USB Charging Cable,09:00:00,0,0,0
2023-05-04,LED Light Bulb,18:00:00,14,429,0
2023-05-04,Bluetooth Earphones,19:00:00,0,0,0
2023-05-04,Power Strip,17:00:00,55,254,0
2023-05-04,Chocolate Cookies,12:00:00,0,0,0
2023-05-04,Salted Chips,10:00:00,0,0,0
2023-05-04,Trail Mix,19:00:00,38,390,0
2023-05-04,Protein Bars,15:00:00,16,143,0
2023-05-04,Microwave Popcorn,20:00:00,0,0,0
2023-05-04,Notebook,19:00:00,0,0,0
2023-05-04,Ballpoint Pens,14:00:00,0,0,0
2023-05-04,Sticky Notes,18:00:00,55,327,0
2023-05-04,Gift Wrap,13:00:00,0,0,0
2023-05-04,Hand Sanitizer,15:00:00,0,0,0
2023-05-05,Basmati Rice,13:00:00,46,194,0
2023-05-05,Whole Wheat Flour,19:00:00,0,0,0
2023-05-05,Granulated Sugar,16:00:00,63,254,0
2023-05-05,Iodized Salt,15:00:00,19,244,0
2023-05-05,Sunflower Cooking Oil,12:00:00,0,0,0
2023-05-05,Instant Noodles,10:00:00,0,0,0
2023-05-05,Breakfast Cereal,20:00:00,20,490,0
2023-05-05,Peanut Butter,09:00:00,0,0,0
2023-05-05,Green Tea,10:00:00,17,470,0
2023-05-05,Instant Coffee,16:00:00,0,0,0
2023-05-05,Whole Milk,13:00:00,0,0,0
2023-05-05,Orange Juice,09:00:00,0,0,0
2023-05-05,Coca-Cola (Can),18:00:00,58,302,0
2023-05-05,Bottled Water (1L),13:00:00,0,0,0
2023-05-05,Flavored Yogurt,13:00:00,54,249,0
2023-05-05,Toothpaste,11:00:00,0,0,0
2023-05-05,Shampoo,17:00:00,0,0,0
2023-05-05,Bar Soap,18:00:00,8,71,0
2023-05-05,Body Lotion,15:00:00,0,0,0
2023-05-05,Shaving Cream,19:00:00,35,200,0
2023-05-05,Laundry Detergent,15:00:00,0,0,0
2023-05-05,Toilet Paper (Rolls),10:00:00,0,0,0
2023-05-05,Dishwashing Liquid,09:00:00,0,0,0
2023-05-05,Garbage Bags,13:00:00,0,0,0
2023-05-05,Air Freshener,14:00:00,0,0,0
2023-05-05,Diapers (Pack of 20),13:00:00,0,0,0
2023-05-05,Baby Wipes,14:00:00,0,0,0
2023-05-05,Baby Powder,16:00:00,0,0,0
2023-05-05,Baby Cereal,17:00:00,0,0,0
2023-05-05,Formula Milk,10:00:00,0,0,0
2023-05-05,Men's T-shirt,17:00:00,0,0,0
2023-05-05,Women's Jeans,13:00:00,26,315,0
2023-05-05,Kids' Shorts,17:00:00,0,0,0
2023-05-05,Socks (Pack of 3),13:00:00,0,0,0
2023-05-05,Cotton Towels,16:00:00,58,156,0
2023-05-05,AA Batteries (Pack),14:00:00,35,75,0
2023-05-05,USB Charging Cable,11:00:00,0,0,0
2023-05-05,LED Light Bulb,12:00:00,8,421,0
2023-05-05,Bluetooth Earphones,17:00:00,0,0,0
2023-05-05,Power Strip,11:00:00,55,199,0
2023-05-05,Chocolate Cookies,19:00:00,0,0,0
2023-05-05,Salted Chips,11:00:00,0,0,0
2023-05-05,Trail Mix,20:00:00,32,358,0
2023-05-05,Protein Bars,13:00:00,16,127,0
2023-05-05,Microwave Popcorn,19:00:00,0,0,0
2023-05-05,Notebook,11:00:00,0,0,0
2023-05-05,Ballpoint Pens,20:00:00,0,0,0
2023-05-05,Sticky Notes,19:00:00,55,272,0
2023-05-05,Gift Wrap,18:00:00,0,0,0
2023-05-05,Hand Sanitizer,14:00:00,0,0,0
2023-05-06,Basmati Rice,17:00:00,53,141,0
2023-05-06,Whole Wheat Flour,17:00:00,0,0,0
2023-05-06,Granulated Sugar,18:00:00,78,176,0
2023-05-06,Iodized Salt,10:00:00,21,223,0
2023-05-06,Sunflower Cooking Oil,12:00:00,0,0,0
2023-05-06,Instant Noodles,09:00:00,0,0,0
2023-05-06,Breakfast Cereal,17:00:00,24,466,0
2023-05-06,Peanut Butter,14:00:00,0,0,0
2023-05-06,Green Tea,13:00:00,24,446,0
2023-05-06,Instant Coffee,16:00:00,0,0,0
2023-05-06,Whole Milk,11:00:00,0,0,0
2023-05-06,Orange Juice,09:00:00,0,0,0
2023-05-06,Coca-Cola (Can),19:00:00,71,231,0
2023-05-06,Bottled Water (1L),19:00:00,0,0,0
2023-05-06,Flavored Yogurt,09:00:00,63,186,0
2023-05-06,Toothpaste,17:00:00,0,0,0
2023-05-06,Shampoo,17:00:00,0,0,0
2023-05-06,Bar Soap,11:00:00,16,55,0
2023-05-06,Body Lotion,09:00:00,0,0,0
2023-05-06,Shaving Cream,14:00:00,40,160,0
2023-05-06,Laundry Detergent,19:00:00,0,0,0
2023-05-06,Toilet Paper (Rolls),16:00:00,0,0,0
2023-05-06,Dishwashing Liquid,19:00:00,0,0,0
2023-05-06,Garbage Bags,15:00:00,0,0,0
2023-05-06,Air Freshener,13:00:00,0,0,0
2023-05-06,Diapers (Pack of 20),19:00:00,0,0,0
2023-05-06,Baby Wipes,13:00:00,0,0,0
2023-05-06,Baby Powder,12:00:00,0,0,0
2023-05-06,Baby Cereal,20:00:00,0,0,0
2023-05-06,Formula Milk,14:00:00,0,0,0
2023-05-06,Men's T-shirt,16:00:00,0,0,0
2023-05-06,Women's Jeans,13:00:00,31,284,0
2023-05-06,Kids' Shorts,14:00:00,0,0,0
2023-05-06,Socks (Pack of 3),18:00:00,0,0,0
2023-05-06,Cotton Towels,17:00:00,72,84,0
2023-05-06,AA Batteries (Pack),11:00:00,43,32,0
2023-05-06,USB Charging Cable,18:00:00,0,0,0
2023-05-06,LED Light Bulb,17:00:00,17,404,0
2023-05-06,Bluetooth Earphones,20:00:00,0,0,0
2023-05-06,Power Strip,14:00:00,65,134,0
2023-05-06,Chocolate Cookies,15:00:00,0,0,0
2023-05-06,Salted Chips,12:00:00,0,0,0
2023-05-06,Trail Mix,17:00:00,47,311,0
2023-05-06,Protein Bars,16:00:00,25,102,0
2023-05-06,Microwave Popcorn,10:00:00,0,0,0
2023-05-06,Notebook,13:00:00,0,0,0
2023-05-06,Ballpoint Pens,10:00:00,0,0,0
2023-05-06,Sticky Notes,14:00:00,65,207,0
2023-05-06,Gift Wrap,16:00:00,0,0,0
2023-05-06,Hand Sanitizer,09:00:00,0,0,0
2023-05-07,Basmati Rice,14:00:00,49,92,0
2023-05-07,Whole Wheat Flour,11:00:00,0,0,0
2023-05-07,Granulated Sugar,11:00:00,76,100,0
2023-05-07,Iodized Salt,12:00:00,20,203,0
2023-05-07,Sunflower Cooking Oil,09:00:00,0,0,0
2023-05-07,Instant Noodles,17:00:00,0,0,0
2023-05-07,Breakfast Cereal,15:00:00,23,443,0
2023-05-07,Peanut Butter,12:00:00,0,0,0
2023-05-07,Green Tea,14:00:00,26,420,0
2023-05-07,Instant Coffee,09:00:00,0,0,0
2023-05-07,Whole Milk,18:00:00,0,0,0
2023-05-07,Orange Juice,09:00:00,0,0,0
2023-05-07,Coca-Cola (Can),15:00:00,68,163,0
2023-05-07,Bottled Water (1L),11:00:00,0,0,0
2023-05-07,Flavored Yogurt,19:00:00,64,122,0
2023-05-07,Toothpaste,14:00:00,0,0,0
2023-05-07,Shampoo,10:00:00,0,0,0
2023-05-07,Bar Soap,10:00:00,14,41,0
2023-05-07,Body Lotion,17:00:00,0,0,0
2023-05-07,Shaving Cream,18:00:00,42,118,0
2023-05-07,Laundry Detergent,19:00:00,0,0,0
2023-05-07,Toilet Paper (Rolls),16:00:00,0,0,0
2023-05-07,Dishwashing Liquid,13:00:00,0,0,0
2023-05-07,Garbage Bags,09:00:00,0,0,0
2023-05-07,Air Freshener,17:00:00,0,0,0
2023-05-07,Diapers (Pack of 20),10:00:00,0,0,0
2023-05-07,Baby Wipes,15:00:00,0,0,0
2023-05-07,Baby Powder,16:00:00,0,0,0
2023-05-07,Baby Cereal,11:00:00,0,0,0
2023-05-07,Formula Milk,19:00:00,0,0,0
2023-05-07,Men's T-shirt,09:00:00,0,0,0
2023-05-07,Women's Jeans,13:00:00,31,253,0
2023-05-07,Kids' Shorts,18:00:00,0,0,0
2023-05-07,Socks (Pack of 3),14:00:00,0,0,0
2023-05-07,Cotton Towels,20:00:00,71,13,0
2023-05-07,AA Batteries (Pack),19:00:00,32,0,0
2023-05-07,USB Charging Cable,12:00:00,0,0,0
2023-05-07,LED Light Bulb,11:00:00,17,387,0
2023-05-07,Bluetooth Earphones,10:00:00,0,0,0
2023-05-07,Power Strip,15:00:00,65,69,0
2023-05-07,Chocolate Cookies,19:00:00,0,0,0
2023-05-07,Salted Chips,11:00:00,0,0,0
2023-05-07,Trail Mix,16:00:00,44,267,0
2023-05-07,Protein Bars,09:00:00,25,77,0
2023-05-07,Microwave Popcorn,11:00:00,0,0,0
2023-05-07,Notebook,19:00:00,0,0,0
2023-05-07,Ballpoint Pens,16:00:00,0,0,0
2023-05-07,Sticky Notes,19:00:00,63,144,0
