date,item_id,item_name,category,stock_sold,price,promo,item_replaced,new_item_added
2024-10-14,8,Milk,Dairy,63,95.39,1,0,0
2024-11-15,7,Soap,Personal Care,36,79.34,0,0,0
2024-03-11,6,Shampoo,Personal Care,41,63.5,1,0,0
2024-01-09,3,Salt,Grocery,45,88.96,1,0,0
2024-02-10,8,Milk,Dairy,42,33.35,0,0,0
2024-07-02,2,Sugar,Grocery,55,36.62,0,0,0
2024-09-01,9,Tea,Beverage,50,51.76,0,0,0
2024-11-23,8,Milk,Dairy,90,27.02,0,0,0
2024-03-06,8,Milk,Dairy,67,82.71,0,0,0
2024-04-10,2,Sugar,Grocery,9,38.53,0,0,0
2024-09-17,9,Tea,Beverage,48,49.84,0,0,0
2024-02-24,4,Cooking Oil,Grocery,30,95.58,1,0,0
2024-06-21,5,Toothpaste,Personal Care,37,16.31,0,0,0
2024-02-12,7,Soap,Personal Care,57,10.99,1,0,0
2024-10-24,4,Cooking Oil,Grocery,29,59.98,1,0,0
2024-11-09,9,Tea,Beverage,28,57.45,1,0,0
2024-08-09,5,Toothpaste,Personal Care,55,68.36,1,0,0
2024-05-11,4,Cooking Oil,Grocery,59,34.67,0,0,0
2024-02-23,5,Toothpaste,Personal Care,39,65.88,1,0,0
2024-09-29,8,Milk,Dairy,58,55.88,0,0,0
2024-05-28,2,Sugar,Grocery,56,80.38,1,0,0
2024-04-04,6,Shampoo,Personal Care,52,26.87,0,0,0
2024-02-05,4,Cooking Oil,Grocery,23,51.58,0,0,0
2024-12-23,1,Wheat Flour,Grocery,51,67.8,1,0,0
2024-08-12,2,Sugar,Grocery,78,49.39,1,0,0
2024-11-29,0,Rice,Grocery,47,40.87,1,0,0
2024-10-15,5,Toothpaste,Personal Care,53,20.54,0,0,0
2024-05-28,3,Salt,Grocery,71,77.66,1,0,0
2024-03-19,6,Shampoo,Personal Care,29,51.35,1,0,0
2024-12-25,8,Milk,Dairy,80,83.46,0,0,0
2024-02-06,9,Tea,Beverage,43,10.42,1,0,0
2024-03-05,2,Sugar,Grocery,66,28.17,1,0,0
2024-09-03,6,Shampoo,Personal Care,40,33.4,1,0,0
2024-09-22,0,Rice,Grocery,57,14.04,1,0,0
2024-01-15,2,Sugar,Grocery,19,81.57,0,0,0
2024-12-21,1,Wheat Flour,Grocery,72,85.48,1,0,0
2024-03-09,5,Toothpaste,Personal Care,46,71.3,1,1,0
2024-07-04,8,Milk,Dairy,75,71.4,1,0,0
2024-08-13,2,Sugar,Grocery,50,65.28,0,0,0
2024-01-25,7,Soap,Personal Care,51,86.7,0,0,0
2024-12-05,6,Shampoo,Personal Care,45,39.4,1,1,0
2024-09-26,5,Toothpaste,Personal Care,50,45.48,1,0,0
2024-08-31,0,Rice,Grocery,43,71.85,1,0,0
2024-03-14,9,Tea,Beverage,57,50.25,1,0,0
2024-03-18,1,Wheat Flour,Grocery,27,48.35,1,0,0
2024-07-28,4,Cooking Oil,Grocery,25,80.66,1,0,0
2024-03-17,8,Milk,Dairy,52,83.26,1,0,0
2024-09-25,0,Rice,Grocery,36,47.62,0,0,0
2024-06-09,4,Cooking Oil,Grocery,54,43.5,0,0,0
2024-02-22,4,Cooking Oil,Grocery,52,66.86,0,0,0
2024-03-03,6,Shampoo,Personal Care,26,65.54,0,0,0
2024-08-04,7,Soap,Personal Care,28,26.21,1,1,0
2024-12-24,9,Tea,Beverage,60,62.67,0,0,0
2024-03-05,8,Milk,Dairy,86,88.2,1,0,0
2024-09-28,4,Cooking Oil,Grocery,59,14.71,0,0,0
2024-04-05,1,Wheat Flour,Grocery,48,42.2,0,0,0
2024-12-12,2,Sugar,Grocery,49,40.77,1,0,0
2024-03-07,5,Toothpaste,Personal Care,37,50.38,1,0,0
2024-04-24,1,Wheat Flour,Grocery,64,16.56,0,0,0
2024-03-28,2,Sugar,Grocery,46,85.58,1,0,0
2024-05-23,8,Milk,Dairy,86,32.08,1,0,0
2024-06-09,8,Milk,Dairy,40,84.31,0,0,0
2024-08-12,0,Rice,Grocery,53,27.78,1,0,0
2024-07-12,2,Sugar,Grocery,56,47.27,0,0,0
2024-01-14,5,Toothpaste,Personal Care,21,63.17,1,0,0
2024-11-12,9,Tea,Beverage,76,21.02,1,0,0
2024-10-15,7,Soap,Personal Care,51,53.42,0,0,0
2024-06-24,3,Salt,Grocery,58,59.18,1,0,0
2024-12-25,5,Toothpaste,Personal Care,66,97.85,0,0,0
2024-04-14,3,Salt,Grocery,56,42.57,1,0,0
2024-09-06,1,Wheat Flour,Grocery,37,63.79,0,0,0
2024-04-18,5,Toothpaste,Personal Care,56,40.63,0,0,0
2024-07-11,4,Cooking Oil,Grocery,41,63.95,0,0,0
2024-11-23,0,Rice,Grocery,45,54.67,1,0,0
2024-05-30,7,Soap,Personal Care,31,80.02,1,0,0
2024-10-27,1,Wheat Flour,Grocery,46,41.01,1,0,0
2024-12-28,9,Tea,Beverage,10,42.69,0,0,0
2024-07-30,2,Sugar,Grocery,68,40.71,1,0,0
2024-05-15,1,Wheat Flour,Grocery,53,34.87,0,0,0
2024-04-16,5,Toothpaste,Personal Care,43,22.83,1,0,0
2024-11-03,7,Soap,Personal Care,41,91.98,0,0,0
2024-03-27,6,Shampoo,Personal Care,32,39.54,1,0,0
2024-08-20,1,Wheat Flour,Grocery,47,89.59,1,0,0
2024-01-21,5,Toothpaste,Personal Care,28,95.25,1,0,0
2024-01-28,4,Cooking Oil,Grocery,48,82.56,1,0,0
2024-09-06,9,Tea,Beverage,60,85.94,1,0,0
2024-08-23,4,Cooking Oil,Grocery,42,52.09,0,0,0
2024-03-21,4,Cooking Oil,Grocery,67,33.85,1,0,0
2024-04-24,7,Soap,Personal Care,31,64.31,0,0,0
2024-09-24,6,Shampoo,Personal Care,57,98.11,1,0,0
2024-08-14,4,Cooking Oil,Grocery,22,38.4,0,0,0
2024-09-30,7,Soap,Personal Care,42,88.83,0,0,0
2024-11-02,0,Rice,Grocery,39,38.95,0,0,0
2024-06-15,0,Rice,Grocery,64,94.19,1,0,0
2024-09-11,0,Rice,Grocery,59,70.91,0,0,0
2024-04-19,1,Wheat Flour,Grocery,40,40.82,0,0,0
2024-12-03,2,Sugar,Grocery,35,10.12,1,0,0
2024-10-20,1,Wheat Flour,Grocery,53,46.93,1,0,0
2024-09-11,7,Soap,Personal Care,36,18.78,0,0,0
2024-07-09,4,Cooking Oil,Grocery,82,88.47,0,0,0
2024-03-24,3,Salt,Grocery,50,58.8,0,0,0
2024-03-17,9,Tea,Beverage,50,65.37,1,0,0
2024-05-05,2,Sugar,Grocery,45,10.81,0,0,0
2024-12-26,0,Rice,Grocery,42,82.11,1,0,0
2024-12-24,5,Toothpaste,Personal Care,46,61.36,1,0,0
2024-04-22,5,Toothpaste,Personal Care,62,96.17,1,0,0
2024-04-27,5,Toothpaste,Personal Care,68,78.49,1,0,0
2024-02-23,2,Sugar,Grocery,43,37.09,0,0,0
2024-02-28,0,Rice,Grocery,41,25.07,0,0,0
2024-08-12,9,Tea,Beverage,45,11.08,1,0,0
2024-11-08,5,Toothpaste,Personal Care,53,81.34,1,0,0
2024-04-15,0,Rice,Grocery,48,61.95,1,0,0
2024-09-15,8,Milk,Dairy,47,73.77,1,0,0
2024-10-12,1,Wheat Flour,Grocery,49,87.13,1,0,0
2024-12-20,6,Shampoo,Personal Care,63,28.03,1,0,0
2024-06-20,8,Milk,Dairy,41,41.92,0,0,0
2024-04-27,7,Soap,Personal Care,52,19.48,1,0,0
2024-06-19,6,Shampoo,Personal Care,68,84.13,0,0,0
2024-01-10,6,Shampoo,Personal Care,77,68.68,1,0,0
2024-04-29,7,Soap,Personal Care,34,85.19,0,0,0
2024-02-12,9,Tea,Beverage,64,69.85,1,0,0
2024-12-13,9,Tea,Beverage,56,18.56,1,0,0
2024-01-14,2,Sugar,Grocery,38,62.05,0,0,0
2024-11-13,5,Toothpaste,Personal Care,23,24.6,0,0,0
2024-06-08,0,Rice,Grocery,77,79.93,0,0,0
2024-03-16,9,Tea,Beverage,20,19.51,1,0,0
2024-10-02,7,Soap,Personal Care,70,94.37,1,0,0
2024-05-19,1,Wheat Flour,Grocery,53,85.46,1,0,0
2024-09-25,3,Salt,Grocery,43,21.6,0,0,0
2024-01-21,4,Cooking Oil,Grocery,28,83.15,0,0,0
2024-01-16,9,Tea,Beverage,34,49.05,0,0,0
2024-07-15,4,Cooking Oil,Grocery,45,26.11,0,0,0
2024-05-19,2,Sugar,Grocery,57,93.94,0,0,0
2024-12-23,6,Shampoo,Personal Care,36,73.68,0,0,0
2024-10-19,9,Tea,Beverage,20,94.77,1,0,0
2024-06-16,1,Wheat Flour,Grocery,76,89.61,1,0,0
2024-02-10,2,Sugar,Grocery,44,70.13,1,0,0
2024-01-30,9,Tea,Beverage,42,35.66,1,0,0
2024-07-29,9,Tea,Beverage,52,65.92,1,0,0
2024-10-21,2,Sugar,Grocery,51,94.29,1,0,0
2024-03-03,3,Salt,Grocery,57,16.61,0,0,0
2024-04-21,6,Shampoo,Personal Care,47,86.86,1,0,0
2024-12-09,3,Salt,Grocery,49,93.77,0,0,0
2024-03-03,0,Rice,Grocery,30,79.61,0,0,0
2024-06-14,6,Shampoo,Personal Care,63,99.11,0,0,0
2024-05-14,9,Tea,Beverage,71,47.65,1,0,0
2024-10-15,6,Shampoo,Personal Care,33,63.32,0,0,0
2024-07-18,9,Tea,Beverage,87,10.58,1,0,0
2024-06-17,6,Shampoo,Personal Care,48,61.92,1,0,0
2024-04-29,0,Rice,Grocery,55,76.47,1,0,0
2024-08-02,6,Shampoo,Personal Care,59,68.1,0,0,0
2024-09-05,6,Shampoo,Personal Care,44,41.98,1,0,0
2024-02-28,1,Wheat Flour,Grocery,58,19.41,1,0,0
2024-01-12,9,Tea,Beverage,31,72.64,0,0,0
2024-04-28,5,Toothpaste,Personal Care,71,86.53,1,0,0
2024-04-27,3,Salt,Grocery,47,73.35,1,0,0
2024-04-01,8,Milk,Dairy,40,24.82,0,0,0
2024-09-24,1,Wheat Flour,Grocery,49,25.51,1,0,0
2024-06-21,3,Salt,Grocery,39,41.94,1,0,0
2024-06-14,1,Wheat Flour,Grocery,53,71.06,1,0,0
2024-07-19,8,Milk,Dairy,53,90.16,0,0,0
2024-11-14,5,Toothpaste,Personal Care,53,90.12,0,0,0
2024-03-03,2,Sugar,Grocery,49,31.24,1,0,0
2024-11-10,5,Toothpaste,Personal Care,60,80.07,1,0,0
2024-08-05,1,Wheat Flour,Grocery,47,31.67,0,0,0
2024-03-04,9,Tea,Beverage,55,56.4,0,0,0
2024-11-27,2,Sugar,Grocery,40,22.08,0,0,0
2024-02-14,3,Salt,Grocery,39,16.76,0,0,0
2024-01-12,7,Soap,Personal Care,27,38.52,1,0,0
2024-10-12,6,Shampoo,Personal Care,47,87.09,0,0,0
2024-02-07,6,Shampoo,Personal Care,9,92.34,1,0,0
2024-04-10,4,Cooking Oil,Grocery,57,90.33,1,0,0
2024-03-23,5,Toothpaste,Personal Care,54,51.45,1,0,0
2024-03-11,4,Cooking Oil,Grocery,50,64.64,1,0,0
2024-05-18,1,Wheat Flour,Grocery,62,49.1,1,0,0
2024-03-26,4,Cooking Oil,Grocery,27,81.48,0,0,0
2024-09-24,5,Toothpaste,Personal Care,50,32.79,1,0,0
2024-05-20,0,Rice,Grocery,54,80.86,1,0,0
2024-11-01,4,Cooking Oil,Grocery,58,55.28,1,0,1
2024-06-23,2,Sugar,Grocery,20,61.57,1,0,0
2024-08-07,8,Milk,Dairy,74,42.13,1,0,0
2024-05-09,1,Wheat Flour,Grocery,50,30.35,0,0,0
2024-08-26,7,Soap,Personal Care,70,25.34,1,0,0
2024-07-06,7,Soap,Personal Care,58,67.69,1,0,0
2024-05-25,0,Rice,Grocery,36,72.29,1,0,0
2024-11-22,5,Toothpaste,Personal Care,81,45.66,1,1,0
2024-01-21,8,Milk,Dairy,62,20.01,1,0,0
2024-08-21,7,Soap,Personal Care,38,89.0,1,0,0
2024-02-14,6,Shampoo,Personal Care,60,81.95,1,0,0
2024-03-18,6,Shampoo,Personal Care,41,11.73,0,0,0
2024-03-02,9,Tea,Beverage,33,33.23,0,0,0
2024-04-26,4,Cooking Oil,Grocery,62,38.46,1,0,0
2024-11-01,7,Soap,Personal Care,67,49.12,1,0,0
2024-03-11,5,Toothpaste,Personal Care,47,59.2,1,0,0
2024-02-18,6,Shampoo,Personal Care,33,99.21,0,0,0
2024-09-18,6,Shampoo,Personal Care,39,28.38,0,0,0
2024-10-02,8,Milk,Dairy,37,31.91,0,0,0
2024-04-17,6,Shampoo,Personal Care,58,44.58,0,0,0
2024-07-12,4,Cooking Oil,Grocery,84,29.84,1,0,0
2024-03-21,6,Shampoo,Personal Care,64,66.22,0,0,0
2024-06-12,4,Cooking Oil,Grocery,18,85.53,0,0,0
2024-02-29,8,Milk,Dairy,50,27.96,1,0,0
2024-10-16,2,Sugar,Grocery,29,96.94,1,1,0
2024-05-23,0,Rice,Grocery,57,26.13,1,0,0
2024-03-27,9,Tea,Beverage,48,76.21,0,0,0
2024-09-20,6,Shampoo,Personal Care,57,32.09,1,0,0
2024-01-09,0,Rice,Grocery,36,94.31,1,0,0
2024-06-14,4,Cooking Oil,Grocery,36,35.35,1,0,0
2024-10-26,6,Shampoo,Personal Care,45,63.65,0,0,0
2024-10-03,0,Rice,Grocery,38,92.8,0,1,0
2024-03-16,3,Salt,Grocery,30,23.17,0,0,0
2024-12-09,6,Shampoo,Personal Care,32,10.07,0,0,0
2024-04-26,1,Wheat Flour,Grocery,66,56.0,1,0,0
2024-08-30,7,Soap,Personal Care,60,38.52,0,0,0
2024-01-04,3,Salt,Grocery,59,83.39,1,0,0
2024-12-09,1,Wheat Flour,Grocery,45,50.25,0,0,0
2024-08-28,3,Salt,Grocery,45,49.91,0,0,0
2024-02-17,5,Toothpaste,Personal Care,71,66.48,1,0,0
2024-07-07,5,Toothpaste,Personal Care,73,94.13,1,0,0
2024-05-29,2,Sugar,Grocery,34,52.65,1,0,0
2024-04-14,9,Tea,Beverage,51,47.98,1,0,0
2024-11-19,6,Shampoo,Personal Care,65,37.13,0,0,0
2024-01-27,4,Cooking Oil,Grocery,49,70.08,0,0,0
2024-11-15,1,Wheat Flour,Grocery,64,14.68,1,0,0
2024-06-21,9,Tea,Beverage,42,89.14,1,0,0
2024-05-09,7,Soap,Personal Care,39,74.14,0,0,0
2024-03-19,9,Tea,Beverage,65,49.38,1,0,0
2024-08-19,1,Wheat Flour,Grocery,63,43.95,0,0,0
2024-06-24,9,Tea,Beverage,74,31.04,1,0,0
2024-07-04,6,Shampoo,Personal Care,69,39.42,0,0,0
2024-10-18,3,Salt,Grocery,49,55.25,1,0,0
2024-03-31,8,Milk,Dairy,52,58.92,0,0,0
2024-12-15,3,Salt,Grocery,47,30.82,1,0,0
2024-04-20,4,Cooking Oil,Grocery,59,94.96,1,0,0
2024-08-17,3,Salt,Grocery,19,98.62,1,0,0
2024-07-03,1,Wheat Flour,Grocery,59,46.18,0,0,0
2024-12-17,3,Salt,Grocery,40,99.29,0,0,0
2024-11-29,8,Milk,Dairy,59,58.86,1,0,0
2024-03-16,7,Soap,Personal Care,57,48.92,1,0,0
2024-10-17,6,Shampoo,Personal Care,65,59.92,0,0,0
2024-04-04,7,Soap,Personal Care,44,87.24,1,0,0
2024-12-16,4,Cooking Oil,Grocery,42,38.49,1,0,0
2024-03-12,0,Rice,Grocery,58,34.67,1,0,0
2024-01-12,1,Wheat Flour,Grocery,57,95.85,0,0,0
2024-05-08,6,Shampoo,Personal Care,23,48.27,0,0,0
2024-06-19,1,Wheat Flour,Grocery,69,42.63,1,0,0
2024-06-27,3,Salt,Grocery,23,15.1,1,0,0
2024-09-17,7,Soap,Personal Care,45,56.62,0,0,0
2024-01-06,6,Shampoo,Personal Care,39,30.51,0,0,0
2024-11-26,7,Soap,Personal Care,68,51.41,0,0,0
2024-04-07,8,Milk,Dairy,41,76.59,0,0,0
2024-11-06,7,Soap,Personal Care,73,84.51,1,0,0
2024-04-21,0,Rice,Grocery,41,56.01,1,0,0
2024-05-29,9,Tea,Beverage,72,69.36,1,0,0
2024-07-28,8,Milk,Dairy,62,56.16,1,0,0
2024-03-05,9,Tea,Beverage,49,61.35,0,0,0
2024-09-02,4,Cooking Oil,Grocery,54,68.18,0,0,0
2024-01-11,9,Tea,Beverage,37,12.19,0,0,0
2024-08-27,7,Soap,Personal Care,53,61.23,0,0,0
2024-03-27,4,Cooking Oil,Grocery,60,80.98,0,0,0
2024-06-03,1,Wheat Flour,Grocery,50,68.38,1,0,0
2024-12-04,2,Sugar,Grocery,67,26.91,0,0,0
2024-07-13,6,Shampoo,Personal Care,50,15.58,1,0,0
2024-01-27,8,Milk,Dairy,48,28.57,1,0,0
2024-05-20,8,Milk,Dairy,50,15.06,1,0,0
2024-11-03,0,Rice,Grocery,51,33.63,1,0,0
2024-03-12,7,Soap,Personal Care,26,68.58,0,0,0
2024-06-12,7,Soap,Personal Care,43,14.47,0,0,0
2024-08-08,8,Milk,Dairy,46,10.08,1,0,0
2024-12-17,0,Rice,Grocery,57,61.93,1,0,0
2024-02-20,4,Cooking Oil,Grocery,47,43.54,0,0,0
2024-02-19,6,Shampoo,Personal Care,41,30.14,0,0,0
2024-12-29,1,Wheat Flour,Grocery,45,27.53,0,0,0
2024-08-29,6,Shampoo,Personal Care,57,12.73,1,0,0
2024-07-29,8,Milk,Dairy,17,43.73,1,0,0
2024-10-07,1,Wheat Flour,Grocery,57,45.05,0,0,0
2024-06-10,4,Cooking Oil,Grocery,42,70.55,1,0,0
2024-07-22,3,Salt,Grocery,66,28.87,0,0,0
2024-05-30,3,Salt,Grocery,58,34.26,1,0,0
2024-04-18,1,Wheat Flour,Grocery,73,91.01,0,0,0
2024-02-09,6,Shampoo,Personal Care,60,11.77,0,0,0
2024-11-11,9,Tea,Beverage,55,63.32,1,0,0
2024-07-06,6,Shampoo,Personal Care,73,42.83,1,0,0
2024-10-27,0,Rice,Grocery,27,94.01,1,0,0
2024-08-24,6,Shampoo,Personal Care,53,35.43,1,0,0
2024-03-19,3,Salt,Grocery,47,53.94,1,0,0
2024-07-13,7,Soap,Personal Care,32,16.4,1,0,0
2024-04-25,5,Toothpaste,Personal Care,57,56.82,0,0,0
2024-06-02,2,Sugar,Grocery,57,93.54,0,0,0
2024-06-08,9,Tea,Beverage,44,39.54,0,0,0
2024-03-10,0,Rice,Grocery,53,13.91,1,0,0
2024-09-30,5,Toothpaste,Personal Care,47,82.16,1,0,0
2024-03-22,7,Soap,Personal Care,37,30.22,1,0,0
2024-09-05,2,Sugar,Grocery,34,93.57,1,0,0
2024-09-28,1,Wheat Flour,Grocery,26,28.54,0,0,0
2024-01-02,0,Rice,Grocery,34,36.29,0,0,0
2024-11-10,4,Cooking Oil,Grocery,50,70.94,1,0,0
2024-12-24,8,Milk,Dairy,42,64.86,0,0,0
2024-01-22,6,Shampoo,Personal Care,53,16.64,1,0,0
2024-08-12,8,Milk,Dairy,18,92.85,0,0,0
2024-10-12,0,Rice,Grocery,18,49.65,0,0,0
2024-08-10,0,Rice,Grocery,58,26.36,1,0,0
2024-05-23,5,Toothpaste,Personal Care,63,24.52,0,0,0
2024-11-19,9,Tea,Beverage,71,14.82,1,0,0
2024-12-22,5,Toothpaste,Personal Care,42,90.47,1,0,0
2024-12-01,1,Wheat Flour,Grocery,61,20.73,0,0,0
2024-07-19,5,Toothpaste,Personal Care,38,46.66,0,0,0
2024-08-17,9,Tea,Beverage,46,17.8,1,0,0
2024-03-02,1,Wheat Flour,Grocery,70,21.84,1,0,0
2024-05-31,2,Sugar,Grocery,55,13.51,0,0,0
2024-02-23,1,Wheat Flour,Grocery,52,94.35,0,0,0
2024-08-24,8,Milk,Dairy,51,17.43,0,0,0
2024-12-26,6,Shampoo,Personal Care,26,75.8,1,0,0
2024-02-27,9,Tea,Beverage,45,72.05,1,1,0
2024-09-10,2,Sugar,Grocery,17,98.57,1,0,0
2024-08-07,7,Soap,Personal Care,48,70.64,1,0,0
2024-06-27,2,Sugar,Grocery,32,71.17,1,0,0
2024-04-08,0,Rice,Grocery,60,36.3,0,0,0
2024-11-04,1,Wheat Flour,Grocery,28,13.56,1,0,0
2024-08-05,2,Sugar,Grocery,39,23.24,1,0,0
2024-12-13,8,Milk,Dairy,47,60.46,1,0,0
2024-10-20,8,Milk,Dairy,52,58.01,0,0,0
2024-06-13,2,Sugar,Grocery,41,79.55,0,0,0
2024-03-14,4,Cooking Oil,Grocery,60,13.25,1,0,0
2024-03-17,3,Salt,Grocery,72,99.54,0,0,0
2024-10-25,2,Sugar,Grocery,74,69.57,1,0,0
2024-03-05,4,Cooking Oil,Grocery,40,88.13,1,0,0
2024-02-29,7,Soap,Personal Care,56,99.67,1,0,0
2024-11-11,1,Wheat Flour,Grocery,52,26.44,0,0,0
2024-06-09,3,Salt,Grocery,74,68.03,1,0,0
2024-09-17,0,Rice,Grocery,44,29.04,1,0,0
2024-09-13,4,Cooking Oil,Grocery,56,66.99,1,0,0
2024-08-27,0,Rice,Grocery,71,61.88,1,0,0
2024-11-17,7,Soap,Personal Care,38,97.48,0,0,0
2024-08-01,1,Wheat Flour,Grocery,45,38.84,0,0,0
2024-08-27,8,Milk,Dairy,53,74.62,0,0,0
2024-09-28,6,Shampoo,Personal Care,54,41.73,1,0,0
2024-06-11,1,Wheat Flour,Grocery,41,53.75,0,0,0
2024-04-30,2,Sugar,Grocery,50,70.98,1,0,0
2024-05-26,2,Sugar,Grocery,30,86.95,0,0,0
2024-04-29,6,Shampoo,Personal Care,50,34.08,0,0,0
2024-12-14,8,Milk,Dairy,49,20.66,0,0,0
2024-09-04,7,Soap,Personal Care,66,21.55,1,0,0
2024-02-18,2,Sugar,Grocery,49,44.59,0,0,0
2024-12-22,4,Cooking Oil,Grocery,84,51.07,1,0,0
2024-11-22,8,Milk,Dairy,25,73.6,0,0,0
2024-02-16,2,Sugar,Grocery,64,13.33,1,0,0
2024-08-16,3,Salt,Grocery,56,89.19,1,0,0
2024-06-12,9,Tea,Beverage,54,35.29,0,0,0
2024-12-27,0,Rice,Grocery,54,35.5,1,0,0
2024-12-11,7,Soap,Personal Care,50,39.2,0,1,0
2024-12-27,6,Shampoo,Personal Care,56,58.51,1,0,0
2024-12-11,3,Salt,Grocery,38,66.22,0,0,0
2024-10-15,4,Cooking Oil,Grocery,56,56.54,1,0,0
2024-08-22,1,Wheat Flour,Grocery,57,52.25,0,0,0
2024-12-13,4,Cooking Oil,Grocery,52,41.9,0,0,0
2024-10-19,0,Rice,Grocery,38,26.54,1,0,0
2024-04-22,6,Shampoo,Personal Care,64,36.52,1,0,0
2024-07-12,1,Wheat Flour,Grocery,70,66.83,1,0,0
2024-09-10,8,Milk,Dairy,60,25.19,0,0,0
2024-06-15,9,Tea,Beverage,61,62.01,0,0,0
2024-03-06,3,Salt,Grocery,32,69.21,0,0,0
2024-10-23,0,Rice,Grocery,64,34.09,1,0,0
2024-04-03,8,Milk,Dairy,35,49.63,0,0,0
2024-04-28,9,Tea,Beverage,33,36.58,0,0,0
2024-06-01,8,Milk,Dairy,53,62.29,0,0,1
2024-05-09,5,Toothpaste,Personal Care,32,86.36,1,0,0
2024-07-26,2,Sugar,Grocery,52,27.03,0,0,0
2024-12-24,3,Salt,Grocery,34,33.14,0,0,0
2024-09-14,4,Cooking Oil,Grocery,62,96.89,1,0,0
2024-09-29,4,Cooking Oil,Grocery,63,69.3,0,0,0
2024-07-25,0,Rice,Grocery,44,82.22,1,0,0
2024-02-17,9,Tea,Beverage,45,35.85,1,1,0
2024-06-08,6,Shampoo,Personal Care,49,53.49,0,1,0
2024-12-19,1,Wheat Flour,Grocery,45,75.6,1,0,0
2024-12-26,7,Soap,Personal Care,40,31.8,1,0,0
2024-01-11,3,Salt,Grocery,38,31.96,0,0,0
2024-04-25,7,Soap,Personal Care,42,54.7,1,0,0
2024-10-02,2,Sugar,Grocery,40,63.41,0,0,0
2024-11-20,1,Wheat Flour,Grocery,35,55.37,1,0,0
2024-05-18,3,Salt,Grocery,70,31.78,0,0,0
2024-07-03,6,Shampoo,Personal Care,67,96.19,1,0,0
2024-05-08,1,Wheat Flour,Grocery,43,16.4,0,0,0
2024-01-29,1,Wheat Flour,Grocery,54,57.89,1,0,0
2024-04-09,7,Soap,Personal Care,67,84.82,1,0,0
2024-12-06,9,Tea,Beverage,72,34.97,1,0,0
2024-12-16,7,Soap,Personal Care,32,49.74,0,0,0
2024-03-05,7,Soap,Personal Care,57,71.49,1,0,0
2024-05-10,8,Milk,Dairy,44,56.25,0,0,0
2024-01-08,7,Soap,Personal Care,41,63.18,0,0,0
2024-12-23,0,Rice,Grocery,70,41.81,0,0,0
2024-11-10,8,Milk,Dairy,44,42.85,1,0,0
2024-12-02,2,Sugar,Grocery,37,26.98,0,0,0
2024-05-25,7,Soap,Personal Care,33,71.98,0,0,0
2024-06-10,9,Tea,Beverage,68,23.68,0,0,0
2024-10-29,3,Salt,Grocery,55,82.46,0,0,0
2024-07-25,8,Milk,Dairy,49,14.83,1,0,0
2024-06-11,2,Sugar,Grocery,35,31.43,0,0,0
2024-05-02,3,Salt,Grocery,58,23.23,0,0,0
2024-11-21,4,Cooking Oil,Grocery,51,49.85,0,0,0
2024-12-12,7,Soap,Personal Care,36,10.06,1,0,0
2024-03-29,3,Salt,Grocery,76,75.66,0,0,0
2024-10-24,2,Sugar,Grocery,66,32.17,1,0,0
2024-02-24,3,Salt,Grocery,60,71.24,1,0,0
2024-02-26,7,Soap,Personal Care,13,36.25,0,1,0
2024-03-01,6,Shampoo,Personal Care,66,91.06,0,0,0
2024-12-08,3,Salt,Grocery,27,71.03,0,0,0
2024-08-12,3,Salt,Grocery,38,34.91,0,0,0
2024-08-24,7,Soap,Personal Care,33,35.11,0,0,0
2024-03-23,3,Salt,Grocery,41,86.19,1,0,0
2024-10-28,0,Rice,Grocery,53,99.93,1,0,0
2024-12-27,7,Soap,Personal Care,48,35.91,1,0,0
2024-03-15,1,Wheat Flour,Grocery,87,54.73,1,0,0
2024-02-07,5,Toothpaste,Personal Care,27,25.87,0,0,0
2024-07-16,7,Soap,Personal Care,57,15.37,1,0,0
2024-09-17,3,Salt,Grocery,19,96.38,1,0,0
2024-07-25,3,Salt,Grocery,31,83.08,1,0,0
2024-07-17,1,Wheat Flour,Grocery,12,22.17,0,0,0
2024-08-02,4,Cooking Oil,Grocery,36,37.93,1,0,0
2024-07-07,0,Rice,Grocery,60,11.88,1,0,0
2024-02-06,1,Wheat Flour,Grocery,57,64.6,1,0,0
2024-06-13,4,Cooking Oil,Grocery,60,93.62,0,0,0
2024-08-04,0,Rice,Grocery,68,44.39,1,0,0
2024-02-03,3,Salt,Grocery,34,37.12,0,0,0
2024-04-09,0,Rice,Grocery,34,76.89,0,0,0
2024-11-16,2,Sugar,Grocery,24,55.17,0,0,0
2024-08-16,6,Shampoo,Personal Care,35,91.79,0,0,0
2024-05-13,8,Milk,Dairy,44,59.4,0,0,0
2024-03-12,4,Cooking Oil,Grocery,50,16.09,1,0,0
2024-12-20,2,Sugar,Grocery,63,98.44,0,0,0
2024-12-13,1,Wheat Flour,Grocery,56,11.88,1,0,0
2024-05-21,2,Sugar,Grocery,45,16.34,0,0,0
2024-04-23,7,Soap,Personal Care,45,95.29,1,0,0
2024-03-09,6,Shampoo,Personal Care,51,73.81,1,0,0
2024-12-10,7,Soap,Personal Care,36,48.28,0,0,0
2024-11-08,0,Rice,Grocery,37,55.38,0,0,0
2024-07-12,7,Soap,Personal Care,54,64.39,0,0,0
2024-12-06,7,Soap,Personal Care,44,65.93,1,0,0
2024-05-20,4,Cooking Oil,Grocery,79,94.27,0,0,0
2024-04-15,1,Wheat Flour,Grocery,21,13.94,0,0,0
